,CFOP,NCM,cEAN,cEANTrib,cProd,indTot,qCom,qTrib,uCom,uTrib,vProd,vUnCom,vUnTrib,xProd,comb,CEST,nItemPed,indEscala,EXTIPI,xPed,vDesc,cBenef,nFCI,med,vOutro,vFrete,rastro
6610,5102,90183929,0,0,9844,1,50.0000,50.0000,PCT,PCT,241.00,4.8200000000,4.8200000000,SUGADOR PLASTICO DESCARTAVEL C/40 UNIDADES,0,2803600,0,0,0,0,0,0,0,0,0,0,0
6611,5908,85171231,190198772381,190198772381,DGAP08263000,1,7.0000,7.0000,UN,UN,25694.25,3670.6071428571,3670.6071428571,APPLE IPHONE XR 128GB PRETO,0,2804300,0,0,0,1-683489339580-,0,0,0,0,0,0,0
6612,5910,85235200,7898296950207,7898296950207,YGSC244U3000,1,7.0000,7.0000,UN,UN,15.69,2.2414285714,2.2414285714,SIM CARD 4G P44 HRS 2/3/4FF UNID OLHAL,0,2106400,0,0,0,1-683489339580-,0,0,0,0,0,0,0
6613,5102,84159090,0,0,183537,1,3.0000,3.0000,PC,PC,2220.00,740.0000000000,740.0000000000,PLACA DE COMANDO  MODELO   EBR39187715,0,0,0,0,0,0,0,0,0,0,0,0,0
6614,5102,85013110,0,0,188161,1,3.0000,3.0000,PC,PC,2970.00,990.0000000000,990.0000000000,MOTOR EVAPORADOR 4681A1688   CONFORME PROPOSTA A REFERÃNCIA ATUAL Ã 4681A20168A,0,0,0,0,0,0,0,0,0,0,0,0,0
6615,5102,85013110,0,0,188162,1,2.0000,2.0000,PC,PC,1980.00,990.0000000000,990.0000000000,MOTOR  EVAPORADOR 4681A20168B,0,0,0,0,0,0,0,0,0,0,0,0,0
6616,5102,84159090,0,0,183538,1,1.0000,1.0000,PC,PC,740.00,740.0000000000,740.0000000000,PLACA COMANDO EVAPORADOR ARNU18GTQA2,0,0,0,0,0,0,0,0,0,0,0,0,0
6617,5405,74152100,0,0,11026JA00A,1,1.0000,1.0000,PC,PC,5.90,5.90000,5.90000,ARRUELA,0,0,0,0,0,0,0.07,0,0,0,0,0,0
6618,5405,84212990,0,0,16400ZT50A,1,1.0000,1.0000,PC,PC,29.90,29.90000,29.90000,FILTRO DE COMBUSTIVEL,0,0,0,0,0,0,0.37,0,0,0,0,0,0
6619,5405,27101932,0,0,99LIMFREIO,1,1.0000,1.0000,PC,PC,81.34,81.34000,81.34000,LIMPA FREIOS,0,0,0,0,0,0,1.02,0,0,0,0,0,0
6620,5405,38111900,0,0,BRPRT20077,1,1.0000,1.0000,PC,PC,108.64,108.64000,108.64000,FLUIDO VIA TANQUE,0,0,0,0,0,0,1.36,0,0,0,0,0,0
6621,5405,40103500,0,0,1001351,1,1.0000,1.0000,UN,UN,48.00,48.00000,48.00000,DESCARBONIZANDE,0,0,0,0,0,0,0.60,0,0,0,0,0,0
6622,5405,47079000,0,0,99KITREVISAO,1,2.0000,2.0000,PC,PC,1.00,0.50000,0.50000,PANOS,0,0,0,0,0,0,0.01,0,0,0,0,0,0
6623,5405,27101932,0,0,BRPRT10448,1,1.0000,1.0000,PC,PC,36.90,36.90000,36.90000,KIT LUBRIFICANTES NISSAN,0,0,0,0,0,0,0.46,0,0,0,0,0,0
6624,5405,87089990,0,0,BRPRT50187,1,1.0000,1.0000,UN,UN,122.60,122.60000,122.60000,PURIFICADOR A/C,0,0,0,0,0,0,1.53,0,0,0,0,0,0
6625,5405,84212300,0,0,1520865F0E,1,1.0000,1.0000,PC,PC,39.90,39.90000,39.90000,FILTRO DE OLEO MOTOR,0,0,0,0,0,0,0.50,0,0,0,0,0,0
6626,5405,27101932,0,0,BRPRT70033,1,4.4000,4.4000,LT,LT,168.61,38.32045,38.32045,OLEO 5W30 SINTETICO,0,0,0,0,0,0,2.12,0,0,0,0,0,0
6627,5102,48119090,0,0,9592,1,6.0000,6.0000,UN,UN,120.00,20.0000000000,20.0000000000,ROLO P.G.C 08X50,0,0,0,0,0,0,0,0,0,0,0,0,0
6628,5102,48059100,0,0,2792,1,2.0000,2.0000,UN,UN,30.00,15.0000000000,15.0000000000,ROLO P/ AUTOCLAVE 5X50,0,0,0,0,0,0,0,0,0,0,0,0,0
6629,5405,83014000,SEM GTIN,SEM GTIN,02326,1,1.0000,1.0000,UN,UN,44.00,44.0000000000,44.0000000000,FECH TUBULAR SOPRANO P/DIVISORIA,0,0,0,0,0,0,0,0,0,0,0,0,0
6630,5405,38089119,SEM GTIN,SEM GTIN,03133,1,3.0000,3.0000,UN,UN,89.40,29.8000000000,29.8000000000,JIMO DEDETIZADOR P/AGUA,0,0,0,0,0,0,0,0,0,0,0,0,0
6631,5405,39259090,SEM GTIN,SEM GTIN,01887,1,8.0000,8.0000,UN,UN,80.00,10.0000000000,10.0000000000,ESPELHO/SUPORTE HABITAT 4*4 MODULO,0,0,0,0,0,0,0,0,0,0,0,0,0
6632,5405,27101932,0,0,206666,1,4,4,UN,UN,140.00,35.0000000000,35.0000000000,TOTAL QUARTZ 9000 SINTÃITICO 5W30 SN,0,0,0,0,0,0,0,0,0,0,0,0,0
6633,5405,84212300,0,0,MB9A/6714/EA,1,1,1,UN,UN,40.00,40.0000000000,40.0000000000,FILTRO OLEO FORD TDS,0,0,0,0,0,0,0,0,0,0,0,0,0
6634,5405,84213990,0,0,MP-033,1,1,1,UN,UN,70.00,70.0000000000,70.0000000000,FILTRO CABINE,0,0,0,0,0,0,0,0,0,0,0,0,0
6635,5949,84439933,0,0,80C8XC01LOC,1,1.0000,1.0000,UND,UND,245.45,245.4500000000,245.4500000000,CARTUCHO DE TONER PARA IMPRESSORA LEXMARK CX510/410 CIANO/1LOC,0,2101800,0,0,0,0,0,0,0,0,0,0,0
6636,5949,84439933,0,0,80C8XY01LOC,1,4.0000,4.0000,UND,UND,1164.48,291.1200000000,291.1200000000,CARTUCHO DE TONER PARA IMPRESSORA LEXMARK CX510/410 AMARELO/1LOC,0,2101800,0,0,0,0,0,0,0,0,0,0,0
6637,5949,84439933,0,0,80C8XK01LOC,1,3.0000,3.0000,UND,UND,725.04,241.6800000000,241.6800000000,CARTUCHO DE TONER PARA IMPRESSORA LEXMARK CX510/410 PRETO/1LOC,0,2101800,0,0,0,0,0,0,0,0,0,0,0
6638,5102,84186931,1100000137382,1100000137382,136,1,1.0000,1.0000,UN,UN,10.60,10.6000000000,10.6000000000,ENGATE RAPIDO MODELO T,0,2101300,0,0,0,0,0,0,0,0,0,0,0
6639,5102,84186931,1100000130949,1100000130949,129,1,1.0000,1.0000,UN,UN,7.50,7.5000000000,7.5000000000,ENGATE RAPIDO LUVA,0,2101300,0,0,0,0,0,0,0,0,0,0,0
6640,5102,84186931,1100000118794,1100000118794,117,1,3.0000,3.0000,UN,UN,18.00,6.0000000000,6.0000000000,MANGUEIRA 10 MM (METRO),0,0,0,0,0,0,0,0,0,0,0,0,0
6641,5102,84186931,1100000115663,1100000115663,114,1,2.0000,2.0000,UN,UN,30.00,15.0000000000,15.0000000000,ENGATE RAPIDO 10 MM EM ACO,0,0,0,0,0,0,0,0,0,0,0,0,0
6642,5102,84186931,1100000163688,1100000163688,162,1,2.0000,2.0000,UN,UN,12.00,6.0000000000,6.0000000000,CANALETA (METRO),0,0,0,0,0,0,0,0,0,0,0,0,0
6643,5102,87088000,0,0,01,1,2.0000,2.0000,UN,UN,712.14,356.0700,356.0700,PAR AMORTECEDOR DIANTEIRO,0,0,0,0,0,0,0,0,0,0,0,0,0
6644,5102,87089990,0,0,02,1,2.0000,2.0000,UN,UN,166.74,83.3700,83.3700,KIT BATENTE DO AMORTECEDOR DIANTEIRO,0,0,0,0,0,0,0,0,0,0,0,0,0
6645,5102,40169990,0,0,03,1,2.0000,2.0000,UN,UN,371.18,185.5900,185.5900,COXIM DO AMORTECEDOR DIANTEIRO,0,0,0,0,0,0,0,0,0,0,0,0,0
6646,5949,84439933,734646481410,734646481410,80C8XK01LOC,1,6.0000,6.0000,UND,UND,1939.20,323.2000000000,323.2000000000,CARTUCHO DE TONER PARA IMPRESSORA LEXMARK CX510/410 PRETO/1LOC,0,2101800,0,S,0,0,0,0,0,0,0,0,0
6647,5949,84439933,734646481427,734646481427,80C8XM01LOC,1,5.0000,5.0000,UND,UND,1501.75,300.3500000000,300.3500000000,CARTUCHO DE TONER PARA IMPRESSORA LEXMARK CX510/410 MAGENTA/1LOC,0,2101800,0,S,0,0,0,0,0,0,0,0,0
6648,5101,76082090,0,0,BT3,1,1,1,UN,UN,229.90,229.90,229.90,BICICLETÃRIO - ESTACIONAMENTO DE BICICLETAS 3 POSIÃÃES - 100% ALUMÃNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
6649,5101,76082090,0,0,BT5,1,1,1,un,un,299.90,299.90,299.90,BICICLETÃRIO - Estacionamento de bicicletas 100% EM ALUMINIO - 5 POSIÃÃES,0,0,0,0,0,0,29.80,0,0,0,0,0,0
6650,5405,85189090,0,0,117.11,1,12.0000,12.0000,UN,UN,94.80,7.90,7.90,PROTETOR AURICULAR SUPRA PLANTRONICS,0,0,0,0,0,0,0,0,0,0,0,0,0
6651,5405,85183000,0,0,85.11,1,6.0000,6.0000,UN,UN,570.00,95.00,95.00,SP11 FONE DE OUVIDO PRATICA PLANTRONICS 379707/13/14/15/16/17,0,0,0,0,0,0,0,0,0,0,0,0,0
6652,5949,84439933,0,0,50FBU0E1LOC,1,2.0000,2.0000,UND,UND,763.04,381.5200000000,381.5200000000,CARTUCHO DE TONER PARA IMPRESSORA LEXMARK MS510 PPB/1LOC,0,2101800,0,0,0,0,0,0,0,0,0,0,0
6653,5949,84439933,0,0,80C8XM01LOC,1,5.0000,5.0000,UND,UND,1416.45,283.2900000000,283.2900000000,CARTUCHO DE TONER PARA IMPRESSORA LEXMARK CX510/410 MAGENTA/1LOC,0,2101800,0,0,0,0,0,0,0,0,0,0,0
6654,5405,48182000,0,0,3045,1,10.0000,10.0000,rl,UN,141.00,14.1000,14.1000,TOALHA PAPEL INT 2D 20X20 PREMIUN C1000 FLS,0,2004300,0,0,0,0,0,0,0,0,0,0,0
6655,5405,48181000,0,0,0354,1,32.0000,32.0000,rl,UN,153.60,4.8000,4.8000,PAPEL HIG FOFINHOCLARA FOLHA DUPLA 04RLS X 30M,0,2004100,0,0,0,0,0,0,0,0,0,0,0
6656,5405,34012010,0,0,2288,1,1.0000,1.0000,pc,UN,39.90,39.9000,39.9000,SABONETE LIQUIDO C5 LITROS,0,2003400,0,0,0,0,0,0,0,0,0,0,0
6657,5102,00000000,0,0,PS6VC03273D,1,273.0000,273.0000,Un,Un,98102.55,359.3500000000,359.3500000000,WinRmtDsktpSrvcsCAL 2016 SNGL MVL DvcCAL - Level D,0,0,0,0,0,0,0,0,0,0,0,0,0
6658,5102,00000000,0,0,PS9EM00264D,1,156.0000,156.0000,Un,Un,57613.92,369.3200000000,369.3200000000,WinSvrSTDCore 2016 SNGL MVL 2Lic CoreLic - Select Plus - Level D,0,0,0,0,0,0,0,0,0,0,0,0,0
6659,5102,00000000,0,0,PSR1805172D,1,741.0000,741.0000,Un,Un,71276.79,96.1900000000,96.1900000000,WinSvrCAL 2016 SNGL MVL DvcCAL - Level D,0,0,0,0,0,0,0,0,0,0,0,0,0
6660,5405,27101932,SEM GTIN,SEM GTIN,00000091,1,5.0000,5.0000,LT,LT,180.00,36.0000000000,36.0000000000,LUB MOTORCRAFT 5 W 30 SINTETICO,0,0600700,0,0,0,0,0,0,0,0,0,0,0
6661,5405,84212300,SEM GTIN,SEM GTIN,00000105,1,1.0000,1.0000,PC,PC,26.00,26.0000000000,26.0000000000,PH5713 -FRAM- FILTRO DE OLEO FORD FIESTA,0,0103700,0,0,0,0,0,0,0,0,0,0,0
6662,5405,84213990,SEM GTIN,SEM GTIN,00000403,1,1.0000,1.0000,PC,PC,60.00,60.0000000000,60.0000000000,AKX35346 WEGA FILTRO DE CABINE,0,0109500,0,0,0,0,0,0,0,0,0,0,0
6663,5405,39269090,0,0,0000211091,1,2.0000,2.0000,ML,ML,14.00,7.0000000000,7.0000000000,ORGANIZADOR DE CABOS SPIRADUTO 1/2 BRANCO,0,1301400,0,0,0,0,0,0,0,0,0,0,0
6664,5405,85444200,0,0,0000550103,1,1.0000,1.0000,PC,PC,60.21,60.2100000000,60.2100000000,CABO VGA TIPO Y 2 SAIDAS FEMEA DB15 DIVIS 018-3989,0,0,0,0,0,0,0,0,0,0,0,0,0
6665,5102,85412199,0,0,0000020063,1,1.0000,1.0000,PC,PC,1.75,1.7500000000,1.7500000000,TR BD 135 TRANSISTOR BD135 PHILIPS,0,0,1,0,0,43819,0,0,0,0,0,0,0
6666,5102,84141000,0,0,0000210075,1,1.0000,1.0000,PC,PC,39.60,39.6000000000,39.6000000000,SUGADOR AFR OURO SUGADOR DE SOLDA AFROURO,0,0,2,0,0,43819,0,0,0,0,0,0,0
6667,5405,85366990,0,0,0000151592,1,4.0000,4.0000,UN,UN,57.80,14.4500000000,14.4500000000,TOMADA BARRA 3 TOMADAS 20A 2P+T TRIPLA R11592/1692,0,0,3,0,0,43819,0,0,0,0,0,0,0
6668,5405,85366990,0,0,0000592002,1,4.0000,4.0000,PC,PC,18.36,4.5900000000,4.5900000000,JACK RCA METAL GRAFITE PTO/VERME R062R8710-12,0,0,4,0,0,43819,0,0,0,0,0,0,0
6669,5405,85366990,0,0,0000110427,1,1.0000,1.0000,PC,PC,4.00,4.0000000000,4.0000000000,PLUG AD RCA FEM DUPLA EMENDA 2X2 RCA FEMEA033R1601,0,0,5,0,0,43819,0,0,0,0,0,0,0
6670,5405,85366990,0,0,0000113030,1,1.0000,1.0000,UN,UN,4.25,4.2500000000,4.2500000000,PLUG AD RCA FEM TRIPLA EMEND 3X3FEM FD1274CN0405,0,0,6,0,0,43819,0,0,0,0,0,0,0
6671,5102,85061010,0,0,5724,1,400.0000,400.0000,UND,UND,400.00,1.0000,1.0000,"PILHA, PEQUENA ( AA ) ALCALINA,ELGIN",0,0,0,0,0,0,0,0,0,0,0,0,0
6672,5102,85061010,0,0,5864,1,400.0000,400.0000,UN,UN,400.00,1.0000,1.0000,"PILHA, PEQUENA ( AAA ) ALCALINA,ELGIN",0,0,0,0,0,0,0,0,0,0,0,0,0
6673,5102,85061010,0,0,1824,1,50.0000,50.0000,UN,UN,430.00,8.6000,8.6000,"BATERIA 9 VOLTS, ALCALINA, ELGIN",0,0,0,0,0,0,0,0,0,0,0,0,0
6674,5949,84219999,0,0,15253,1,1.0000,1.0000,PC,PC,149.63,149.6300,149.6300,Filtro Diesel para gerador de energia,0,0,0,0,0,0,0,0,0,0,0,0,0
6675,5949,84212300,0,0,15254,1,1.0000,1.0000,PC,PC,28.04,28.0400,28.0400,Filtro Lubrificante para gerador de energia,0,0,0,0,0,0,0,0,0,0,0,0,0
6676,5949,27101259,0,0,12946,1,20.0000,20.0000,LT,LT,218.00,10.9000,10.9000,Oleo Lubrificante motor diesel geradores SAE 15W40 1000ml,0,0,0,0,0,0,0,0,0,0,0,0,0
6677,5949,84213100,0,0,15516,1,1.0000,1.0000,PC,PC,120.25,120.2500,120.2500,Filtro de ar para gerador de energia,0,0,0,0,0,0,0,0,0,0,0,0,0
6678,5102,39232110,0,0,0705003,1,1000.0000,1000.0000,UN,UN,2750.00,2.7500000000,2.7500000000,PASTA SUSPENSA PLASTIFICADA VERDE,0,0000000,0,0,0,0,0,0,0,0,0,0,0
6679,5102,39232110,0,0,0110004,1,50.0000,50.0000,UN,UN,200.00,4.0000000000,4.0000000000,TESOURA 18CM ADECK,0,0000000,0,0,0,0,0,0,0,0,0,0,0
6680,5929,48181000,7891172432064,7891172432064,60849,1,3.0000,3.0000,UN,UN,66.60,22.2000000000,22.2000000000,PAPEL HIG.NEVE NEUTRO LV8 PG7 50M,0,2004200,0,0,0,0,0,0,0,0,0,0,0
6681,5929,48181000,7891172422188,7891172422188,46824,1,16.0000,16.0000,UN,UN,123.20,7.7000000000,7.7000000000,PAPEL HIG.NEVE T.SEDA LV200P180M C/4UN,0,2004300,0,0,0,0,0,0,0,0,0,0,0
6682,5949,84439933,734646481410,734646481410,80C8XK01LOC,1,5.0000,5.0000,UND,UND,1616.00,323.2000000000,323.2000000000,CARTUCHO DE TONER PARA IMPRESSORA LEXMARK CX510/410 PRETO/1LOC,0,2101800,0,S,0,0,0,0,0,0,0,0,0
6683,5949,84439933,734646481427,734646481427,80C8XM0,1,4.0000,4.0000,UND,UND,850.36,212.5900000000,212.5900000000,CARTUCHO DE TONER PARA IMPRESSORA LEXMARK CX510/410 MAGENTA,0,2101800,0,S,0,0,0,0,0,0,0,0,0
6684,6949,84439933,191628452200,191628452200,CLT-C603L-SI,1,8.0000,8.0000,UN,UN,1365.60,170.7000000000,170.7000000000,CLTC603LXAZ CARTUCHO DE TONER CIANO 10K PAGINAS,0,2101800,0,0,0,0,0,0,0,0,0,0,0
6685,6949,84439933,191628464067,191628464067,CLT-K603L-SI,1,8.0000,8.0000,UN,UN,1403.68,175.4600000000,175.4600000000,CLTK603LXAZ CARTUCHO DE TONER PRETO 15K PAGINAS,0,2101800,0,0,0,0,0,0,0,0,0,0,0
6686,6949,84439933,191628464111,191628464111,CLT-M603L-SI,1,8.0000,8.0000,UN,UN,1265.52,158.1900000000,158.1900000000,CLTM603LXAZ CARTUCHO DE TONER MAGENTA 10K PAGINAS,0,2101800,0,0,0,0,0,0,0,0,0,0,0
6687,6949,84439933,191628464166,191628464166,CLT-Y603L-SI,1,8.0000,8.0000,UN,UN,1341.84,167.7300000000,167.7300000000,CLTY603LXAZ CARTUCHO DE TONER AMARELO 10K PAGINAS,0,2101800,0,0,0,0,0,0,0,0,0,0,0
6688,5656,27101932,SEM GTIN,SEM GTIN,002011,1,5.0000,5.0000,LT,LT,200.00,40.0000000000,40.0000000000,OUTROS OLEOS LUBRIFICANTES AUTOMOTIVOS,"OrderedDict([('cProdANP', '620505001'), ('descANP', 'OUTROS OLEOS LUBRIFICANTES AUTOMOTIVOS'), ('UFCons', 'RS')])",0600700,0,S,0,0,0.25,0,0,0,0,0,0
6689,5405,40169300,SEM GTIN,SEM GTIN,031338,1,1.0000,1.0000,PC,PC,4.02,4.0200000000,4.0200000000,JUNTA TAMPA ESVAZIAM,0,0100700,0,S,0,0,0,0,0,0,0,0,0
6690,5405,84219999,SEM GTIN,SEM GTIN,9818914980,1,1.0000,1.0000,PC,PC,29.00,29.0000000000,29.0000000000,FILTRO DE OLEO,0,0103900,0,S,0,0,0.03,0,0,0,0,0,0
6691,5405,61161000,SEM GTIN,SEM GTIN,OM0010,1,1.0000,1.0000,UN,UN,8.00,8.0000000000,8.0000000000,PROTECAO DE MALHA,0,2805800,0,S,0,0,0.01,0,0,0,0,0,0
6692,5405,27101932,SEM GTIN,SEM GTIN,OM2001,1,1.0000,1.0000,UN,UN,25.30,25.3000000000,25.3000000000,KIT REVISAO,0,0600700,0,S,0,0,0.03,0,0,0,0,0,0
6693,5405,39174090,SEM GTIN,SEM GTIN,000686,1,1.0000,1.0000,UN,UN,7.61,7.61000000,7.61000000,JOELHO 90 AGUA SOLDAVEL 050MM [G.],0,1000600,0,0,0,0,0,0,0,0,0,0,0
6694,5102,39229000,SEM GTIN,SEM GTIN,010582,1,1.0000,1.0000,UN,UN,17.14,17.14000000,17.14000000,DESENTUPIDOR VASO WC BOCA GRANDE CHAPEU CHINES,0,0,0,0,0,0,0,0,0,0,0,0,0
6695,1949,84193200,0,0,113271LOC,1,1.0000,1.0000,UND,UND,200.00,200.0000000000,200.0000000000,DESUMIDIFICADOR DE PAPEL MENNO BIVOLT/1LOC,0,0,0,0,0,0,0,0,0,0,0,0,0
6696,1949,84439970,0,0,38C06361LOC,1,5.0000,5.0000,UND,UND,1000.00,200.0000000000,200.0000000000,BANDEJA DE 500 FOLHAS PARA IMP LEXMARK CS/CX/310/410/510/1LOC,0,2101800,0,S,0,0,0,0,0,0,0,0,0
6697,1949,84719014,0,0,9725B010AA1LOC,1,4.0000,4.0000,UND,UND,12000.00,3000.0000000000,3000.0000000000,SCANNER DE MESA CANON DR-M160 II BRZ/1LOC,0,0,0,0,0,0,0,0,0,0,0,0,0
6698,1949,84719014,0,0,AV186+1LOC,1,6.0000,6.0000,UND,UND,12000.00,2000.0000000000,2000.0000000000,SCANNER DUPLEX COMPACTO AVISION AV186+/1LOC,0,0,0,0,0,0,0,0,0,0,0,0,0
6699,1949,84433115,0,0,28E06181LOC,1,1.0000,1.0000,UND,UND,1000.00,1000.0000000000,1000.0000000000,MULTIFUNCIONAL LASER COLOR LEXMARK CX510DHE/1LOC,0,2101600,0,S,0,0,0,0,0,0,0,0,0
6700,1949,84433115,0,0,28E06151LOC,1,5.0000,5.0000,UND,UND,5000.00,1000.0000000000,1000.0000000000,MULTIFUNCIONAL LASER COLOR LEXMARK CX510DHE /1LOC,0,2101600,0,S,0,0,0,0,0,0,0,0,0
6701,5102,38089429,SEM GTIN,SEM GTIN,00000067,1,6.0000,6.0000,RF,RF,99.00,16.5000000000,16.5000000000,ALCOOL GEL BAC ANTISSEPTICO COM ALOE VERA 800ML PREMISSE,0,2804300,1,0,0,31441,0,0,0,0,0,0,0
6702,5405,48182000,SEM GTIN,SEM GTIN,00000181,1,4.0000,4.0000,CX,CX,328.00,82.0000000000,82.0000000000,TOALHA INTERF. BRANCO LUXO F. DUPLA 2000FL 22.5X20.5 INDAIAL,0,2004500,2,0,0,31441,0,0,0,0,0,0,0
6703,5405,73182100,SEM GTIN,SEM GTIN,/ W711784/S3/00,1,4.0000,4.0000,PC,PC,22.28,5.5700000000,5.5700000000,ARRUELA,0,1005800,0,S,0,0,0,0,0,0,0,0,0
6704,5405,40094290,SEM GTIN,SEM GTIN,EB3Z/    2078/E /,1,1.0000,1.0000,PC,PC,78.25,78.2500000000,78.2500000000,MANGUEIRA,0,0108700,0,S,0,0,0,0,0,0,0,0,0
6705,5405,40094100,SEM GTIN,SEM GTIN,EB3Z/    2078/F /,1,1.0000,1.0000,PC,PC,78.25,78.2500000000,78.2500000000,MANGUEIRA,0,0108700,0,S,0,0,0,0,0,0,0,0,0
6706,5405,38190000,SEM GTIN,SEM GTIN,FCSD/38907500/04/,1,1.0000,1.0000,PC,PC,28.50,28.5000000000,28.5000000000,FLUIDO DE FREIO  ** 500ML**,0,2806300,0,S,0,0,0,0,0,0,0,0,0
6707,5405,40169300,SEM GTIN,SEM GTIN,031338,1,1.0000,1.0000,PC,PC,6.70,6.7000000000,6.7000000000,JUNTA TAMPA ESVAZIAMENTO MOTOR,0,0000000,0,S,00,0,0,0,0,0,0,0,0
6708,5405,84212300,SEM GTIN,SEM GTIN,9818914980,1,1.0000,1.0000,PC,PC,29.00,29.0000000000,29.0000000000,FILTRO OLEO,0,0103700,0,S,00,0,0,0,0,0,0,0,0
6709,5656,27101932,SEM GTIN,SEM GTIN,207199,1,4.0000,4.0000,L,L,185.20,46.3000000000,46.3000000000,OLEO TOTAL QUARTZ INEO 0W30(TONEL),"OrderedDict([('cProdANP', '620505001'), ('descANP', 'OUTROS OLEOS LUBRIFICANTES AUTOMOTIVOS'), ('CODIF', '000000000000000000000'), ('UFCons', 'RS')])",0600500,0,S,00,0,0,0,0,0,0,0,0
6710,5102,34029039,SEM GTIN,SEM GTIN,LBRW004807,1,1.0000,1.0000,PC,PC,11.27,11.2700000000,11.2700000000,LIQUIDO LIMPA VIDROS 200ML,0,1100700,0,S,00,0,0,0,0,0,0,0,0
6711,5102,40081100,0,0,200,1,2.00,2.00,MT,MT,55.80,27.90,27.90,THERA BAND AMARELA,0,0,0,0,0,0,0,0,0,0,0,0,0
6712,5102,40081100,0,0,56,1,2.00,2.00,MT,MT,61.80,30.90,30.90,THERA BAND VERMELHA,0,0,0,0,0,0,0,0,0,0,0,0,0
6713,5102,40081100,0,0,184,1,4.00,4.00,MT,MT,167.60,41.90,41.90,THERA BAND PRETA,0,0,0,0,0,0,0,0,0,0,0,0,0
6714,5102,95069100,0,0,370,1,2.00,2.00,PÃ,PÃ,64.00,32.00,32.00,"BOLA DE BORRACHA 0,5kg",0,0,0,0,0,0,0,0,0,0,0,0,0
6715,5102,95069100,0,0,570,1,1.00,1.00,UN,UN,23.00,23.00,23.00,MINI BANDS LEVE,0,0,0,0,0,0,0,0,0,0,0,0,0
6716,5405,48182000,7898920438231,7898920438231,44452,1,15.0000,15.0000,UN,UN,187.50,12.5000000000,12.5000000000,FLORAX P.TOALHA INTERFOLHA PREMIUM 20X20 C/1000,0,0,0,0,0,0,0,0,0,0,0,0,0
6717,5405,34012010,7898908100280,7898908100280,54038,1,1.0000,1.0000,UN,UN,25.00,25.0000000000,25.0000000000,PREMISSE SB.LIQ.CRISTAL ERVAS 5LT,0,0,0,0,0,0,0,0,0,0,0,0,0
6718,1411,85366910,0,0,13000,1,2.0000,2.0000,pc,pc,24.00,12.0000,12.0000,Conector XLR femea 90,0,1200400,0,0,0,0,1.68,0,0,0,0,0,0
6719,1411,85369090,0,0,9622,1,2.0000,2.0000,pc,pc,28.00,14.0000,14.0000,Adaptador XLR femea x Jack P10 mono,0,1200400,0,0,0,0,1.96,0,0,0,0,0,0
6720,6102,02022090,SEM GTIN,SEM GTIN,856,1,6.0000,6.0000,CX,CX,600.00,100.0000000000,100.0000000000,MATRIZ P/MOLAR,0,0,0,0,0,0,0,0,0,0,0,0,0
6721,6102,90184999,SEM GTIN,SEM GTIN,298,1,3.0000,3.0000,KIT,KIT,330.00,110.0000000000,110.0000000000,MATRIZ PRÃ MOLAR,0,0,0,0,0,0,0,0,0,0,0,0,0
6722,6102,85131010,SEM GTIN,SEM GTIN,910,1,1.0000,1.0000,UN,UN,19.00,19.0000000000,19.0000000000,LANTERNA DE MÃO,0,0,0,0,0,0,0,0,0,0,0,0,0
6723,5405,39162000,0,0,57300110,1,25.0000,25.0000,PC,PC,116.75,4.6700,4.6700,CANALETA C/DIVIS 20 X 10 X 2000 C/DUPLA FACE TRAMONTINA,0,0,0,0,0,0,0,0,0,0,0,0,0
6724,5405,39259090,0,0,SXP30050,1,6.0000,6.0000,PC,PC,12.96,2.1600,2.1600,SXP CX 75X65X35 SIST  X PEZZI,0,0,0,0,0,0,0,0,0,0,0,0,0
6725,5405,85366990,0,0,10113,1,10.0000,10.0000,PC,PC,29.60,2.9600,2.9600,PLUG MACHO 2P 10A CZ NBR PEZZI,0,0,0,0,0,0,0,0,0,0,0,0,0
6726,5405,85444900,0,0,FP2.2.5BR,1,30.0000,30.0000,MT,MT,70.20,2.3400,2.3400,"FIO PARALELO 2 X 2,5MM BRANCO",0,0,0,0,0,0,0,0,0,0,0,0,0
6727,1949,84433115,0,0,28E06181LOC,1,1.0000,1.0000,UND,UND,1000.00,1000.0000000000,1000.0000000000,MULTIFUNCIONAL LASER COLOR LEXMARK CX510DHE/1LOC,0,2101600,0,S,0,0,0,0,0,0,0,0,0
6728,1949,84433240,0,0,35S04031LOC,1,1.0000,1.0000,UND,UND,1500.00,1500.0000000000,1500.0000000000,IMPRESSORA LASER MONO LEXMARK MS610DN PPB /1LOC,0,2101700,0,S,0,0,0,0,0,0,0,0,0
6729,1949,84719014,0,0,AV186+1LOC,1,1.0000,1.0000,UND,UND,2000.00,2000.0000000000,2000.0000000000,SCANNER DUPLEX COMPACTO AVISION AV186+/1LOC,0,0,0,0,0,0,0,0,0,0,0,0,0
6730,5405,48181000,0,0,482,1,1.0000,1.0000,FD,FD,74.90,74.900000,74.900000,Papel hig duetto folha dupla 16x4 c-30m,0,0,0,0,0,0,0,0,0,0,0,0,0
6731,5405,48182000,0,0,7897219802173,1,1.0000,1.0000,CX,CX,68.75,68.750000,68.750000,Toalha papel vipp bco 23x20cm 2d c/5000und,0,0,0,0,0,0,0,0,0,0,0,0,0
